Vall,lower_state_fit,middle_state_fit,higher_state_fit,transmon_fit
0.5394392666165415,3.516613181242607,4.374375640408659,5.021242334914747,4.996228419215898
0.552040269122807,3.516490171082012,4.373231095325057,4.9902031393475745,4.964044678539909
0.5646412716290725,3.516359004506292,4.371939020859961,4.9586712427350355,4.9312207074364895
0.5772422741353385,3.516218896786081,4.370470564276951,4.926668455215068,4.89774946330716
0.589843276641604,3.516068957339524,4.3687891588164085,4.894223930095881,4.863623532700508
0.6024442791478699,3.515908171340723,4.366847917625513,4.861376746358635,4.828835107744876
0.6150452816541354,3.515735377363309,4.364585982369458,4.828179534563584,4.793375960665709
0.6276462841604009,3.51554924002807,4.361923364661932,4.794703607830424,4.757237416196395
0.6402472866666669,3.515348216306487,4.358753625141958,4.761046252851653,4.720410321668451
0.6528482891729324,3.51513051370119,4.354933509489249,4.7273410614063325,4.682885014540655
0.6654492916791979,3.5148940379330167,4.350268502080949,4.693772341400992,4.644651287096678
0.6780502941854638,3.5146363269432803,4.344493491031721,4.660594413390856,4.60569834800641
0.6906512966917293,3.5143544668662097,4.337249214991726,4.628155121862466,4.566014780406551
0.7032522991979953,3.5140449839842702,4.328059667342583,4.596918385247518,4.525588496110416
0.7158533017042608,3.5137037043087496,4.3163255347902725,4.56747070722627,4.484406685504245
0.7284543042105263,3.5133255689551075,4.301362786439549,4.540482532732073,4.4424557626261425
0.7410553067167922,3.5129043883112177,4.282517534170662,4.5165933272613135,4.399721304852747
0.7536563092230577,3.5124325101604765,4.259345107859775,4.496232435289714,4.35618798653594
0.7662573117293232,3.5119003648201144,4.231757806048541,4.479471256434775,4.311839505834879
0.7788583142355892,3.5112958312778293,4.200027960175359,4.4660201003835605,4.266658503875027
0.7914593167418547,3.510603337556139,4.164648744176659,4.455367287774977,4.2206264752317155
0.8040603192481202,3.509802557738808,4.126164883399429,4.446948341934533,4.173723668577447
0.8166613217543861,3.508866481959168,4.085062519413157,4.4402560135246,4.125928976144078
0.8292623242606516,3.507758485383369,4.04172869245804,4.434880674800436,4.0772198104270645
0.8418633267669176,3.506427752011551,3.996452437792001,4.430509085368503,4.0275719662907905
0.854464329273183,3.5048019076372183,3.996674295347007,4.426907488901123,3.976959466312
0.8670653317794486,3.50277475598318,3.9470963676904938,4.423902678302907,3.9253543868092176
0.8796663342857145,3.5001851219633355,3.8970582766302533,4.421365974505622,3.872726661534244
0.89226733679198,3.4967790316506915,3.8467815650324026,4.419201023655587,3.819043859426202
0.9048683392982455,3.4921400880362095,3.7966475815437946,4.417334914692916,3.764270932122907
0.9174693418045115,3.4855604021796376,3.7473262615345,4.415711830177026,3.7083699260541776
0.930070344310777,3.4758156431045273,3.7000007476229455,4.414288527183974,3.6512996528619914
0.9426713468170425,3.460873960467387,3.6566580881506185,4.413031110470777,3.5930153105443448
0.9552723493233084,3.4379402247240476,3.6200445595855184,4.411912711616905,3.5334680460250687
0.9678733518295739,3.4047430609526796,3.592378125251263,4.410911804046139,3.47260444770595
0.9804743543358398,3.3614227991917645,3.5734598933416457,4.410010966906596,3.410365953819263
0.9930753568421054,3.310147125869729,3.561057771939242,4.409195968398146,3.346688158876013
1.0056763593483709,3.2531918414078214,3.5528248936789875,4.4084550786104435,3.281499995932381
1.0182773618546368,3.192088110087945,3.547151395696144,4.407778548917035,3.214722766405534
1.0308783643609023,3.127710348078962,3.5430753727653737,4.40715821346926,3.146268981238995
1.0434793668671678,3.0605238996635107,3.5400338067753703,4.406587181092112,3.0760409666040975
1.0560803693734337,2.9907565486344376,3.5376893643827154,4.406059594751126,3.003929172950268
1.0686813718796992,2.9184944521305964,3.535832394669359,4.405570441973485,2.9298101064983104
1.0812823743859652,2.8437329809892216,3.5343275343873675,4.405115403997968,2.8535437748375263
1.0938833768922307,2.7664030251494367,3.5330842151596666,4.404690734555154,2.7749704995299647
1.1064843793984962,2.686383764934255,3.5320398690232535,4.404293161417876,2.6939068929356362
1.1190853819047621,2.6035074293287153,3.531150026886973,4.403919805466091,2.610140714948425
1.1316863844110276,2.517558667907701,3.530382277098753,4.403568113149845,2.5234242034911407
1.1442873869172931,2.4282695695096628,3.5297124585170554,4.403235799017467,2.4334652862606965
1.156888389423559,2.3353103416781784,3.529122189009627,4.402920795463946,2.3399157886684185
1.1694893919298246,2.238274806488792,3.52859721572682,4.402621207060174,2.2423552799402002
1.18209039443609,2.136658866883634,3.5281262840794287,4.402335266702463,2.1402684084289687
1.194691396942356,2.029828604332563,3.5277003405903873,4.402061290231835,2.0330122021275163
1.2072923994486215,1.916972098945988,3.5273119524523775,4.401797624783571,1.9197673083389335
1.2198934019548875,1.7970242193535093,3.5269548650479576,4.401542583186831,1.7994623410753787
1.232494404461153,1.668543758487675,3.526623638109868,4.401294350456267,1.6706506530021414
1.2450954069674185,1.529500394446175,3.526313303999017,4.40105083421303,1.531296954577818
1.2576964094736844,1.3768750618029482,3.526018969476882,4.400809395585638,1.3783772871378268
1.27029741197995,1.2058252968745238,3.525735197610506,4.400566297114274,1.2070437500657376
1.2828984144862154,1.007647999335112,3.525454697847789,4.400315361803774,1.0085859524836631
1.295499416992481,0.7633910311084944,3.5251644212422604,4.400043769651525,0.7640387073689123
1.3081004194987473,0.4116407320465214,3.5248264957493975,4.399711178580144,0.41195048252881417
1.3207014220050128,0.4543052475551501,3.524863354265934,4.399748355342699,0.45465185626605914
1.3333024245112783,0.7895845652735844,3.5251930666142415,4.4000711329246265,0.7902608860422222
1.3459034270175438,1.0280313699130368,3.52548149329702,4.400339808441517,1.0289961170712165
